From Type,From Name,From Place,Edge Type,To Type,To Name,To Place,Date,Weight,Identifier,Reference
Person,Archbishop of St. Andrews,Edinburgh,Letter,Person,Breadalbane,,"1688, May 3",1,Breadalbane Correspondence,GD112
Person,Atholl ,,Letter,Person,Breadalbane,,"1688, May 3",1,Breadalbane Correspondence,GD112
Person,Glenorchy,Castle Ackergill,Letter,Person,Breadalbane,,"1688, May 4",1,Breadalbane Correspondence,GD112
Person,Sir W Dunbar,Langwell,Letter,Person,Breadalbane,,"1688, May 6",1,Breadalbane Correspondence,GD112
Person,Colin Campbell,Kilbryd,Letter,Person,Breadalbane,,"1688, May 13",1,Breadalbane Correspondence,GD112
Person,Newcastle,Wellbeck,Letter,Person,Breadalbane,,"1688, May 18",1,Breadalbane Correspondence,GD112
Person,Glenorchy,Ackergill,Letter,Person,Breadalbane,,"1688, May 26",1,Breadalbane Correspondence,GD112
Person,Sir W Dunbar,Week,Letter,Person,Breadalbane,,"1688, May 26",1,Breadalbane Correspondence,GD112
Person,Duchess Hamilton,Hamilton,Letter,Person,Breadalbane,,"1688, May 27",1,Breadalbane Correspondence,GD112
Person,Lothian,Newbattell,Letter,Person,Breadalbane,,"1688, Jun 1",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Finlarg,Letter,Person,Mr. Hamilton,Edinburgh,"1688, Jun 14",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1688, Jul 7",1,Breadalbane Correspondence,GD112
Person,Mungo Campbell,Milton,Letter,Person,Breadalbane,,"1688, Jul 26",1,Breadalbane Correspondence,GD112
Person,Charles Menzies,Shian,Letter,Person,Breadalbane,,"1688, Jul 28",1,Breadalbane Correspondence,GD112
Person,Jo. or An. Kippen,Grandtully,Letter,Person,Breadalbane,,"1688, Jul 30",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1688, Aug 10",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1688, Aug 18",1,Breadalbane Correspondence,GD112
Person,Perth,Edinburgh,Letter,Person,Breadalbane,,"1688, Sep 22",1,Breadalbane Correspondence,GD112
Person,Perth,Edinburgh,Letter,Person,Breadalbane,,"1688, Oct 1",1,Breadalbane Correspondence,GD112
Person,William Paterson,Edinburgh,Letter,Person,Breadalbane,,"1688, Oct 2",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Edinburgh,Letter,Person,Carwhin,,"1688, Oct 18",1,Breadalbane Correspondence,GD112
Person,Perth,Edinburgh,Letter,Person,Breadalbane,,"1688, Oct 19",1,Breadalbane Correspondence,GD112
Person,Perth,Edinburgh,Letter,Person,Breadalbane,,"1688, Oct 31",1,Breadalbane Correspondence,GD112
Person,Perth,Edinburgh,Letter,Person,Breadalbane,,"1688, Nov 13",1,Breadalbane Correspondence,GD112
Person,Perth,Edinburgh,Letter,Person,Breadalbane,,"1688, Nov 14",1,Breadalbane Correspondence,GD112
Organization,Privy Council ,Edinburgh,Recommendation,Person,Breadalbane,,"1688, Nov 15",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Duncan Campbell,,"1688, Dec 1",1,Breadalbane Correspondence,GD112
Organization,Privy Council ,Edinburgh,Letter,Person,King James,,"1688, Dec 12",1,Breadalbane Correspondence,GD112
Organization,Privy Council ,Edinburgh,Act,Organization,Privy Council,Edinburgh,"1688, Dec 14",1,Breadalbane Correspondence,GD112
Person,John Dalrymple,Edinburgh,Letter,Person,Breadalbane,,"1688, Dec 14",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Mr. Hamilton,Edinburgh,"1689, Mar 14",1,Breadalbane Correspondence,GD112
Person,Archibald Campbell,Edinburgh,Letter,Person,Breadalbane,,"1689, Apr 23",1,Breadalbane Correspondence,GD112
Person,Argyll,Edinburgh,Letter,Person,Breadalbane,,"1689, Apr 25",1,Breadalbane Correspondence,GD112
Group,"Breadalbane, Lochinell, Inveraw",Finlarg,Letter,Person,Barcaldine,,"1689, Apr 30",1,Breadalbane Correspondence,GD112
Person,Duncan Campbell of Auchenbreck,Inverary,Letter,Person,Breadalbane,,"1689, May 23",1,Breadalbane Correspondence,GD112
Person,"Elizabeth Talmash, Argyll's wife",,Letter,Person,Breadalbane,Inverary,1689 May,1,Breadalbane Correspondence,GD112
Person,J Cameron,Culchenna,Letter,Person,Breadalbane,,"1689, May 28",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Castle Kelchurn,Letter,Person,Duncan Campbell,,"1689, Jul 4",1,Breadalbane Correspondence,GD112
Person,Dundee,Stroan,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,Dunfermline,Blair Castle,Letter,Person,Breadalbane,,"1689, Jul 29",1,Breadalbane Correspondence,GD112
Person,Canon,Dunkeld,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,"J McNaughton, ex sheriff depute Argyll",Dunkeld,Letter,Person,Breadalbane,,"1689, Aug 2",1,Breadalbane Correspondence,GD112
Person,"McNaughton, brother-in-law",Dunkeld,Letter,Person,Breadalbane,,"1689, Aug 2",1,Breadalbane Correspondence,GD112
Person,Coll MackDonald,Achnacoihine,Letter,Person,Breadalbane,,"1689, Sep 8",1,Breadalbane Correspondence,GD112
Person,Charles Campbell,Craig,Letter,Person,Duncan Campbell,,"1689, Sep 17",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Duncan Campbell,,"1689, Sep 23",1,Breadalbane Correspondence,GD112
Person,Mackay,Perth,Letter,Person,Breadalbane,,"1689, Oct 7",1,Breadalbane Correspondence,GD112
Person,Patrick Campbell,Perth,Letter,Person,Duncan Campbell,,"1689, Oct 29",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,"1689, Dec 2",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,Dec 1689,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Mr. Hamilton,,"1689, Dec 12",1,Breadalbane Correspondence,GD112
Person,Charles Campbell,Craig,Letter,Person,Breadalbane,,"1689, Dec 13",1,Breadalbane Correspondence,GD112
Person,Newcastle,Wellbeck,Letter,Person,Breadalbane,,"1689, Dec 14",1,Breadalbane Correspondence,GD112
Person,John Dalrymple,Edinburgh,Letter,Person,Breadalbane,,"1689, Dec 21",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1689, Dec 27",1,Breadalbane Correspondence,GD112
Person,James Graham of Orchill,Orchill,Letter,Person,Breadalbane,,"1689, Dec 30",1,Breadalbane Correspondence,GD112
Person,Hay,,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Carwhin,,Letter,Person,Breadalbane,,Dec 1689,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,Nov-Dec 1689,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Duncan Campbell,,undated,1,Breadalbane Correspondence,GD112
Person,Hay,,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,Alexander Hamilton,Edinburgh,Letter,Person,Breadalbane,,"1690, Jan 7",1,Breadalbane Correspondence,GD112
Person,John Dalrymple,Edinburgh,Letter,Person,Breadalbane,,"1690, Jan 7",1,Breadalbane Correspondence,GD112
Person,John Campbell of Carrick,Camsaill,Letter,Person,Breadalbane,,"1690, Jan 13",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1690, Jan 27",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,Feb 1690,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1690, Feb 10",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1690, Feb 19",1,Breadalbane Correspondence,GD112
Person,Glenorchy,,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,"Mary, Countess of Caithness",,Letter,Person,Breadalbane,,"1690, Aug 26",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,09.08.1690,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Barcaldine,,1690,1,Breadalbane Correspondence,GD112
Person,"Mary, Countess of Caithness",London,Letter,Person,Breadalbane,,"1690, Oct 16",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,11.7.1690,1,Breadalbane Correspondence,GD112
Person,Linlithgow,London,Letter,Person,Breadalbane,,"1690, Dec 4",1,Breadalbane Correspondence,GD112
Person,Balcarres,,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Achmor,Letter,Person,Carwhin,,"1690, Dec 12",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Achmor,Letter,Person,Glenorchy,,"1690, Dec 13",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Barcaldine,,"1690, Dec 29",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,"Mary, Countess of Caithness",,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Carwhin,,Letter,Person,Breadalbane,,c. 1690,1,Breadalbane Correspondence,GD112
Person,Carwhin,,Letter,Person,Breadalbane,,"1691, Jan 6",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1691, Jan 6",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1691, Jan 10",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1691, Jan 15",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1691, Jan 15",1,Breadalbane Correspondence,GD112
Person,Mungo Campbell,Miltown,Letter,Person,Breadalbane,,"1691, Jan 23",1,Breadalbane Correspondence,GD112
Person,Carwhin,,Letter,Person,Breadalbane,,"1691, Jan 26",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Pa. Urquart,Gilliebraes,Letter,Person,Breadalbane,,"1691, Jan 26",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Mr Alexander Hamilton,Edinburgh,undated,1,Breadalbane Correspondence,GD112
Person,Glenorchy,,Letter,Person,Breadalbane,,"1691, Feb 7",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,"Margaret Cavendish Holles, Countess of Clare, later Duchess of Newcastle",,Letter,Person,Breadalbane,Taymouth,c. 1691,1,Breadalbane Correspondence,GD112
Person,Newcastle,Wellbeck,Letter,Person,Breadalbane,,"1691, Feb 24",1,Breadalbane Correspondence,GD112
Person,Duchess Newcastle,Wellbeck,Letter,Person,Breadalbane,,"1691, Feb 25",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1691, Mar 9",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, Apr 21",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, Apr 21",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Mrs Campbell,"Head of Kenedy's Close, south side of the street, Edinburgh","1691, Apr 24",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Mrs Campbell,"Head of Kenedy's Close, south side of the street, Edinburgh","1691, May 2",1,Breadalbane Correspondence,GD112
Person,"Mary, Countess of Caithness",London,Letter,Person,Mrs Campbell,Carwhin,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, May 5",1,Breadalbane Correspondence,GD112
Person,Duchess Newcastle,Wellbeck,Letter,Person,Glenorchy,,"1691, May 9",1,Breadalbane Correspondence,GD112
Person,Argyll,Killean,Letter,Person,Breadalbane,,"1691, Jun 4",1,Breadalbane Correspondence,GD112
Person,Lord Neill Campbell,Dumbarton,Letter,Group,Breadalbane and his nephew,,"1691, Jun 25",1,Breadalbane Correspondence,GD112
Person,"Susanne Campbell, Lady Neill Campbell",Dumbarton,Letter,Person,Breadalbane,,"1691, Jun 29",1,Breadalbane Correspondence,GD112
Person,Colonel A Canon,,Letter,Person,Breadalbane,,c. Jun 1691,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Barcaldine,,c. Jul 1691,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,c. Jul 1691,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Countess Caithness,,undated,1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,Carwhin,"1691, Aug 29",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,London,Letter,Person,Mrs Campbell,Carwhin,undated,1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,,"1691, Sep 8",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,,"1691, Sep 10",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, Sep 13",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, Sep 15",1,Breadalbane Correspondence,GD112
Person,"Mrs Campbell, wife or Carwhin",Edinburgh,Letter,Person,Mrs Elizabeth Pringle,"Mr Frith's house near the royal cockpit in Dartmouth St., Westminster, London","1691, Sep 17",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, Sep 19",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1691, Sep 26",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1691, Sep 26",1,Breadalbane Correspondence,GD112
Person,Glenorchy,London,Letter,Person,Breadalbane,,"1691, Sep 29",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,Carwhin,"1691, Sep 29",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,Carwhin,"1691, Oct 3",1,Breadalbane Correspondence,GD112
Person,Tarbat,,Letter,Person,Glengarrie,,"1691, Oct 4",1,Breadalbane Correspondence,GD112
Person,Glenorchy,Hague,Letter,Person,Breadalbane,,"1691, Oct 6",1,Breadalbane Correspondence,GD112
Person,Nottingham,Whitehall,Letter,Person,Breadalbane,,"1691, Oct 13",1,Breadalbane Correspondence,GD112
Person,Patrick Stewart,Elaindonan,Letter,Person,Breadalbane,,"1691, Oct 15",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1691, Oct 16",1,Breadalbane Correspondence,GD112
Person,Colonel John Hill,Fortwilliam,Letter,Person,Breadalbane,,"1691, Oct 17",1,Breadalbane Correspondence,GD112
Person,Argyll,Inverary,Letter,Person,Lord Neill Campbell,Dumbarton,"1691, Oct 21",1,Breadalbane Correspondence,GD112
Person,Glenorchy,Hamburg,Letter,Person,Breadalbane,,"1691, Oct 23",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Countess Caithness,,"1691, Oct 31",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,"1691, Oct 31",1,Breadalbane Correspondence,GD112
Person,Colonel Fergus O'Farrell,Hague,Letter,Person,Breadalbane,,"1691, Nov 9",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Killin,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Countess Caithness,London,Letter,Person,Mrs Campbell,Carwhin,"1691, Nov 7",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Achmor,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Glenurchy,Letter,Person,Carwhin,,"1691, Nov 14",1,Breadalbane Correspondence,GD112
Person,Breadalbane,Glenurchy,Letter,Person,Major General Buchan,,"1691, Nov 16",1,Breadalbane Correspondence,GD112
Person,Jo. Tyrie,Edinburgh,Letter,Person,Mungo Campbell,,"1691, Nov 16",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,London,Letter,Person,Mrs Campbell,Carwhin,"1691, Nov 24",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,London,Letter,Person,Mrs Campbell,Carwhin,undated,1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,Carwhin,"1691, Nov 24",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,London,Letter,Person,Mrs Campbell,Carwhin,1691,1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Carwhin,,undates,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Achmor,Letter,Person,Carwhin,,1691,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Achmor,Letter,Person,Carwhin,,c. 1691/1692,1,Breadalbane Correspondence,GD112
Person,Breadalbane,Balloch,Letter,Person,Carwhin,,"1691, Dec 2",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,,Letter,Person,Mrs Campbell,Carwhin,"1691, Dec 3",1,Breadalbane Correspondence,GD112
Person,Countess Caithness,London,Letter,Person,Lady Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Dunfermline,Paris,Letter,Person,Breadalbane,,"1691, Dec 10",1,Breadalbane Correspondence,GD112
Person,George Drummond,Edinburgh,Letter,Person,Breadalbane,,"1691, Dec 19",1,Breadalbane Correspondence,GD112
Person,MacIntosh of Torcastle,Edinburgh,Letter,Person,Breadalbane,London,"1691, Dec 26",1,Breadalbane Correspondence,GD112
Person,James Campbell,Inverary,Letter,Person,Breadalbane,,"1691, Dec 29",1,Breadalbane Correspondence,GD112
Person,Cameron of Lochiel,Lochaber,Letter,Person,Breadalbane,,undated,1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 2",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 5",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 7",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 7",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 9",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Ewan Cameron of Lochiel,Edinburgh,"1692, Jan 9",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 11",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Ewan Cameron of Lochiel,,undated,1,Breadalbane Correspondence,GD112
Person,Patrick Birnie,,Letter,Person,Alexander Campbell of Barcaldine,,"1692, Jan 13",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 14",1,Breadalbane Correspondence,GD112
Person,J Sinclaire,Edinburgh,Letter,Person,Breadalbane,,"1692, Jan 16",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 16",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 21",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 23",1,Breadalbane Correspondence,GD112
Person,Mungo Campbell of Kenloch,Edinburgh,Letter,Person,Breadalbane,,"1692, Jan 23",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 26",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 26",1,Breadalbane Correspondence,GD112
Person,Carwhin,Edinburgh,Letter,Person,Breadalbane,,"1692, Jan 28",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Jan 28",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 2",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 4",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 6",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 9",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 10",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 13",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,undated,1,Breadalbane Correspondence,GD112
Person,Major Duncan Menzies,Cairdnys,Letter,Person,Breadalbane,,"1692, Feb 17",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 20",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 23",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 25",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Feb 27",1,Breadalbane Correspondence,GD112
Person,Breadalbane,London,Letter,Person,Carwhin,,"1692, Mar 1",1,Breadalbane Correspondence,GD112
Person,Breadalbane,,Letter,Person,Carwhin,,"1692, Mar 1",1,Breadalbane Correspondence,GD112
